"21.62	0.43803"
"21.64	-0.56197"
"21.66	2.43803"
"21.68	4.43803"
"21.7	7.43803"
"21.72	-1.56197"
"21.74	7.43803"
"21.76	1.43803"
"21.78	7.43803"
"21.8	4.43803"
"21.82	7.43803"
"21.84	2.43803"
"21.86	2.43803"
"21.88	5.43803"
"21.9	6.43803"
"21.92	-1.56197"
"21.94	1.43803"
"21.96	1.43803"
"21.98	6.43803"
"22	3.43803"
"22.02	0.43803"
"22.04	0.43803"
"22.06	-0.56197"
"22.08	2.43803"
"22.1	1.43803"
"22.12	4.43803"
"22.14	1.43803"
"22.16	4.43803"
"22.18	-3.56197"
"22.2	-1.56197"
"22.22	-1.56197"
"22.24	3.43803"
"22.26	3.43803"
"22.28	-1.56197"
"22.3	7.43803"
"22.32	0.43803"
"22.34	-0.56197"
"22.36	7.43803"
"22.38	4.43803"
"22.4	0.43803"
"22.42	0.43803"
"22.44	-0.56197"
"22.46	-0.56197"
"22.48	-0.56197"
"22.5	5.43803"
"22.52	3.43803"
"22.54	2.43803"
"22.56	3.43803"
"22.58	2.43803"
"22.6	1.43803"
"22.62	1.43803"
"22.64	0.43803"
"22.66	4.43803"
"22.68	6.43803"
"22.7	-2.56197"
"22.72	4.43803"
"22.74	-3.56197"
"22.76	-0.56197"
"22.78	2.43803"
"22.8	2.43803"
"22.82	0.43803"
"22.84	-0.56197"
"22.86	2.43803"
"22.88	1.43803"
"22.9	2.43803"
"22.92	-2.56197"
"22.94	0.43803"
"22.96	-2.56197"
"22.98	2.43803"
